"char1","char2","n","chapter","book","prob"
"a","c",39,105,5,0.0457209847596717
"a","d",36,105,5,0.0422039859320047
"a","f",3,105,5,0.00351699882766706
"a","g",24,105,5,0.0281359906213365
"a","h",8,105,5,0.00937866354044549
"a","i",29,105,5,0.0339976553341149
"a","k",5,105,5,0.00586166471277843
"a","l",65,105,5,0.0762016412661196
"a","m",12,105,5,0.0140679953106682
"a","n",200,105,5,0.234466588511137
"a","p",15,105,5,0.0175849941383353
"a","r",86,105,5,0.100820633059789
"a","s",74,105,5,0.0867526377491207
"a","t",91,105,5,0.106682297772567
"a","u",7,105,5,0.0082063305978898
"a","v",22,105,5,0.0257913247362251
"a","w",4,105,5,0.00468933177022274
"a","y",34,105,5,0.0398593200468933
"a","z",1,105,5,0.00117233294255569
"b"," ",3,105,5,0.0208333333333333
"b","a",11,105,5,0.0763888888888889
"b","b",1,105,5,0.00694444444444444
"b","e",41,105,5,0.284722222222222
"b","i",4,105,5,0.0277777777777778
"b","l",22,105,5,0.152777777777778
"b","o",7,105,5,0.0486111111111111
"b","r",15,105,5,0.104166666666667
"b","s",3,105,5,0.0208333333333333
"b","t",1,105,5,0.00694444444444444
"b","u",23,105,5,0.159722222222222
"b","w",1,105,5,0.00694444444444444
"b","y",12,105,5,0.0833333333333333
"c"," ",10,105,5,0.0371747211895911
"c","a",41,105,5,0.152416356877323
"c","c",10,105,5,0.0371747211895911
"c","e",36,105,5,0.133828996282528
"c","h",31,105,5,0.115241635687732
"c","i",21,105,5,0.0780669144981413
"c","k",23,105,5,0.0855018587360595
"c","l",6,105,5,0.0223048327137546
"c","o",39,105,5,0.144981412639405
"c","r",6,105,5,0.0223048327137546
"c","s",2,105,5,0.00743494423791822
"c","t",30,105,5,0.111524163568773
"c","u",13,105,5,0.0483271375464684
"c","y",1,105,5,0.00371747211895911
"d"," ",233,105,5,0.569682151589242
"d","a",11,105,5,0.0268948655256724
"d","c",1,105,5,0.00244498777506112
"d","d",4,105,5,0.0097799511002445
"d","e",46,105,5,0.112469437652812
"d","f",1,105,5,0.00244498777506112
"d","g",2,105,5,0.00488997555012225
"d","h",1,105,5,0.00244498777506112
"d","i",39,105,5,0.0953545232273839
"d","l",4,105,5,0.0097799511002445
"d","m",2,105,5,0.00488997555012225
"d","n",6,105,5,0.0146699266503667
"d","o",22,105,5,0.0537897310513447
"d","p",2,105,5,0.00488997555012225
"d","r",11,105,5,0.0268948655256724
"d","s",12,105,5,0.0293398533007335
"d","t",4,105,5,0.0097799511002445
"d","u",4,105,5,0.0097799511002445
"d","w",1,105,5,0.00244498777506112
"d","y",3,105,5,0.00733496332518337
"e"," ",407,105,5,0.34520780322307
"e","a",70,105,5,0.0593723494486853
"e","b",4,105,5,0.00339270568278202
"e","c",35,105,5,0.0296861747243427
"e","d",72,105,5,0.0610687022900763
"e","e",39,105,5,0.0330788804071247
"e","f",13,105,5,0.0110262934690416
"e","g",8,105,5,0.00678541136556404
"e","i",10,105,5,0.00848176420695505
"e","l",40,105,5,0.0339270568278202
"e","m",22,105,5,0.0186598812553011
"e","n",94,105,5,0.0797285835453774
"e","o",6,105,5,0.00508905852417303
"e","p",14,105,5,0.0118744698897371
"e","q",2,105,5,0.00169635284139101
"e","r",160,105,5,0.135708227311281
"e","s",80,105,5,0.0678541136556404
"e","t",29,105,5,0.0245971162001696
"e","u",3,105,5,0.00254452926208651
"e","v",12,105,5,0.0101781170483461
"e","w",20,105,5,0.0169635284139101
"e","x",12,105,5,0.0101781170483461
"e","y",27,105,5,0.0229007633587786
"f"," ",78,105,5,0.378640776699029
"f","a",11,105,5,0.0533980582524272
"f","e",15,105,5,0.0728155339805825
"f","f",10,105,5,0.0485436893203883
"f","h",2,105,5,0.00970873786407767
"f","i",23,105,5,0.111650485436893
"f","l",7,105,5,0.0339805825242718
"f","n",1,105,5,0.00485436893203883
"f","o",39,105,5,0.189320388349515
"f","r",10,105,5,0.0485436893203883
"f","s",1,105,5,0.00485436893203883
"f","t",5,105,5,0.0242718446601942
"f","u",4,105,5,0.0194174757281553
"g"," ",61,105,5,0.283720930232558
"g","a",9,105,5,0.0418604651162791
"g","b",1,105,5,0.00465116279069767
"g","c",1,105,5,0.00465116279069767
"g","e",25,105,5,0.116279069767442
"g","g",3,105,5,0.013953488372093
"g","h",29,105,5,0.134883720930233
"g","i",21,105,5,0.0976744186046512
"g","k",1,105,5,0.00465116279069767
"g","l",6,105,5,0.027906976744186
"g","n",9,105,5,0.0418604651162791
"g","o",18,105,5,0.0837209302325581
"g","p",1,105,5,0.00465116279069767
"g","r",14,105,5,0.0651162790697674
"g","s",6,105,5,0.027906976744186
"g","t",3,105,5,0.013953488372093
"g","u",5,105,5,0.0232558139534884
"g","w",2,105,5,0.00930232558139535
"h"," ",72,105,5,0.120401337792642
"h","a",81,105,5,0.135451505016722
"h","b",1,105,5,0.00167224080267559
"h","d",1,105,5,0.00167224080267559
"h","e",306,105,5,0.511705685618729
"h","f",2,105,5,0.00334448160535117
"h","g",1,105,5,0.00167224080267559
"h","i",61,105,5,0.102006688963211
"h","m",3,105,5,0.00501672240802676
"h","n",1,105,5,0.00167224080267559
"h","o",37,105,5,0.0618729096989967
"h","r",11,105,5,0.0183946488294314
"h","s",1,105,5,0.00167224080267559
"h","t",18,105,5,0.0301003344481605
"h","u",2,105,5,0.00334448160535117
"i"," ",20,105,5,0.0269179004037685
"i","a",11,105,5,0.0148048452220727
"i","b",5,105,5,0.00672947510094213
"i","c",53,105,5,0.0713324360699865
"i","d",24,105,5,0.0323014804845222
"i","e",25,105,5,0.0336473755047106
"i","f",15,105,5,0.0201884253028264
"i","g",27,105,5,0.0363391655450875
"i","k",8,105,5,0.0107671601615074
"i","l",30,105,5,0.0403768506056528
"i","m",27,105,5,0.0363391655450875
"i","n",202,105,5,0.271870794078062
"i","o",30,105,5,0.0403768506056528
"i","p",2,105,5,0.00269179004037685
"i","r",28,105,5,0.0376850605652759
"i","s",87,105,5,0.117092866756393
"i","t",127,105,5,0.17092866756393
"i","u",2,105,5,0.00269179004037685
"i","v",16,105,5,0.0215343203230148
"i","z",4,105,5,0.0053835800807537
"j","a",13,105,5,0.684210526315789
"j","o",2,105,5,0.105263157894737
"j","u",4,105,5,0.210526315789474
"k"," ",23,105,5,0.343283582089552
"k","a",1,105,5,0.0149253731343284
"k","e",14,105,5,0.208955223880597
"k","i",5,105,5,0.0746268656716418
"k","l",1,105,5,0.0149253731343284
"k","n",5,105,5,0.0746268656716418
"k","o",1,105,5,0.0149253731343284
"k","s",16,105,5,0.238805970149254
"k","y",1,105,5,0.0149253731343284
"l"," ",56,105,5,0.143589743589744
"l","a",47,105,5,0.120512820512821
"l","d",28,105,5,0.0717948717948718
"l","e",73,105,5,0.187179487179487
"l","f",3,105,5,0.00769230769230769
"l","i",57,105,5,0.146153846153846
"l","k",1,105,5,0.00256410256410256
"l","l",36,105,5,0.0923076923076923
"l","m",2,105,5,0.00512820512820513
"l","o",25,105,5,0.0641025641025641
"l","p",1,105,5,0.00256410256410256
"l","r",1,105,5,0.00256410256410256
"l","s",13,105,5,0.0333333333333333
"l","t",3,105,5,0.00769230769230769
"l","u",7,105,5,0.0179487179487179
"l","v",2,105,5,0.00512820512820513
"l","w",2,105,5,0.00512820512820513
"l","y",33,105,5,0.0846153846153846
"m"," ",36,105,5,0.19047619047619
"m","a",24,105,5,0.126984126984127
"m","b",7,105,5,0.037037037037037
"m","e",44,105,5,0.232804232804233
"m","f",1,105,5,0.00529100529100529
"m","i",16,105,5,0.0846560846560847
"m","l",1,105,5,0.00529100529100529
"m","m",5,105,5,0.0264550264550265
"m","n",1,105,5,0.00529100529100529
"m","o",15,105,5,0.0793650793650794
"m","p",17,105,5,0.0899470899470899
"m","r",3,105,5,0.0158730158730159
"m","s",6,105,5,0.0317460317460317
"m","t",1,105,5,0.00529100529100529
"m","u",7,105,5,0.037037037037037
"m","y",5,105,5,0.0264550264550265
"n"," ",208,105,5,0.272608125819135
"n","a",23,105,5,0.0301441677588467
"n","b",1,105,5,0.00131061598951507
"n","c",16,105,5,0.0209698558322412
"n","d",145,105,5,0.190039318479685
"n","e",66,105,5,0.0865006553079948
"n","f",3,105,5,0.00393184796854522
"n","g",87,105,5,0.114023591087811
"n","h",2,105,5,0.00262123197903014
"n","i",29,105,5,0.0380078636959371
"n","k",6,105,5,0.00786369593709043
"n","l",4,105,5,0.00524246395806029
"n","m",1,105,5,0.00131061598951507
"n","n",9,105,5,0.0117955439056356
"n","o",50,105,5,0.0655307994757536
"n","p",1,105,5,0.00131061598951507
"n","q",2,105,5,0.00262123197903014
"n","r",1,105,5,0.00131061598951507
"n","s",25,105,5,0.0327653997378768
"n","t",70,105,5,0.0917431192660551
"n","u",4,105,5,0.00524246395806029
"n","v",3,105,5,0.00393184796854522
"n","y",7,105,5,0.00917431192660551
"o"," ",65,105,5,0.0944767441860465
"o","a",2,105,5,0.00290697674418605
"o","b",1,105,5,0.00145348837209302
"o","c",6,105,5,0.00872093023255814
"o","d",8,105,5,0.0116279069767442
"o","e",3,105,5,0.00436046511627907
"o","f",80,105,5,0.116279069767442
"o","g",4,105,5,0.00581395348837209
"o","h",3,105,5,0.00436046511627907
"o","i",4,105,5,0.00581395348837209
"o","k",6,105,5,0.00872093023255814
"o","l",19,105,5,0.0276162790697674
"o","m",39,105,5,0.0566860465116279
"o","n",117,105,5,0.170058139534884
"o","o",20,105,5,0.0290697674418605
"o","p",16,105,5,0.0232558139534884
"o","r",114,105,5,0.165697674418605
"o","s",17,105,5,0.0247093023255814
"o","t",33,105,5,0.0479651162790698
"o","u",91,105,5,0.132267441860465
"o","v",14,105,5,0.0203488372093023
"o","w",23,105,5,0.0334302325581395
"o","y",2,105,5,0.00290697674418605
"o","z",1,105,5,0.00145348837209302
"p"," ",17,105,5,0.0880829015544041
"p","a",26,105,5,0.134715025906736
"p","e",34,105,5,0.176165803108808
"p","h",2,105,5,0.0103626943005181
"p","i",18,105,5,0.0932642487046632
"p","l",22,105,5,0.113989637305699
"p","m",1,105,5,0.00518134715025907
"p","o",24,105,5,0.124352331606218
"p","p",14,105,5,0.0725388601036269
"p","r",18,105,5,0.0932642487046632
"p","s",3,105,5,0.0155440414507772
"p","t",9,105,5,0.0466321243523316
"p","u",4,105,5,0.0207253886010363
"p","y",1,105,5,0.00518134715025907
"q","u",13,105,5,1
"r"," ",120,105,5,0.207612456747405
"r","a",50,105,5,0.0865051903114187
"r","b",1,105,5,0.00173010380622837
"r","c",3,105,5,0.00519031141868512
"r","d",16,105,5,0.027681660899654
"r","e",124,105,5,0.214532871972318
"r","f",4,105,5,0.0069204152249135
"r","g",6,105,5,0.0103806228373702
"r","h",1,105,5,0.00173010380622837
"r","i",52,105,5,0.0899653979238754
"r","k",4,105,5,0.0069204152249135
"r","l",18,105,5,0.0311418685121107
"r","m",18,105,5,0.0311418685121107
"r","n",24,105,5,0.041522491349481
"r","o",50,105,5,0.0865051903114187
"r","p",1,105,5,0.00173010380622837
"r","r",5,105,5,0.00865051903114187
"r","s",14,105,5,0.0242214532871972
"r","t",34,105,5,0.0588235294117647
"r","u",6,105,5,0.0103806228373702
"r","v",8,105,5,0.013840830449827
"r","y",19,105,5,0.0328719723183391
"s"," ",232,105,5,0.391891891891892
"s","a",35,105,5,0.0591216216216216
"s","b",1,105,5,0.00168918918918919
"s","c",8,105,5,0.0135135135135135
"s","d",1,105,5,0.00168918918918919
"s","e",47,105,5,0.0793918918918919
"s","f",3,105,5,0.00506756756756757
"s","h",32,105,5,0.0540540540540541
"s","i",34,105,5,0.0574324324324324
"s","k",5,105,5,0.00844594594594595
"s","l",2,105,5,0.00337837837837838
"s","m",1,105,5,0.00168918918918919
"s","n",4,105,5,0.00675675675675676
"s","o",47,105,5,0.0793918918918919
"s","p",22,105,5,0.0371621621621622
"s","q",2,105,5,0.00337837837837838
"s","s",21,105,5,0.035472972972973
"s","t",69,105,5,0.116554054054054
"s","u",20,105,5,0.0337837837837838
"s","w",5,105,5,0.00844594594594595
"s","y",1,105,5,0.00168918918918919
"t"," ",224,105,5,0.247240618101545
"t","a",31,105,5,0.0342163355408389
"t","b",1,105,5,0.0011037527593819
"t","c",7,105,5,0.00772626931567329
"t","e",81,105,5,0.0894039735099338
"t","f",3,105,5,0.0033112582781457
"t","h",340,105,5,0.375275938189845
"t","i",45,105,5,0.0496688741721854
"t","l",12,105,5,0.0132450331125828
"t","o",65,105,5,0.0717439293598234
"t","r",26,105,5,0.0286975717439294
"t","s",13,105,5,0.0143487858719647
"t","t",16,105,5,0.0176600441501104
"t","u",21,105,5,0.0231788079470199
"t","w",5,105,5,0.00551876379690949
"t","y",16,105,5,0.0176600441501104
"u"," ",9,105,5,0.0342205323193916
"u","a",12,105,5,0.0456273764258555
"u","b",4,105,5,0.0152091254752852
"u","c",7,105,5,0.026615969581749
"u","d",3,105,5,0.0114068441064639
"u","e",7,105,5,0.026615969581749
"u","f",1,105,5,0.00380228136882129
"u","g",12,105,5,0.0456273764258555
"u","h",4,105,5,0.0152091254752852
"u","i",9,105,5,0.0342205323193916
"u","l",22,105,5,0.0836501901140684
"u","m",10,105,5,0.0380228136882129
"u","n",34,105,5,0.129277566539924
"u","p",15,105,5,0.0570342205323194
"u","q",1,105,5,0.00380228136882129
"u","r",27,105,5,0.102661596958175
"u","s",37,105,5,0.140684410646388
"u","t",48,105,5,0.182509505703422
"u","y",1,105,5,0.00380228136882129
"v","a",11,105,5,0.107843137254902
"v","e",67,105,5,0.656862745098039
"v","i",23,105,5,0.225490196078431
"v","y",1,105,5,0.00980392156862745
"w"," ",29,105,5,0.149484536082474
"w","a",29,105,5,0.149484536082474
"w","d",1,105,5,0.00515463917525773
"w","e",32,105,5,0.164948453608247
"w","h",35,105,5,0.180412371134021
"w","i",37,105,5,0.190721649484536
"w","m",1,105,5,0.00515463917525773
"w","n",5,105,5,0.0257731958762887
"w","o",20,105,5,0.103092783505155
"w","r",1,105,5,0.00515463917525773
"w","s",4,105,5,0.0206185567010309
"x"," ",1,105,5,0.0833333333333333
"x","c",5,105,5,0.416666666666667
"x","e",1,105,5,0.0833333333333333
"x","p",4,105,5,0.333333333333333
"x","t",1,105,5,0.0833333333333333
"y"," ",132,105,5,0.705882352941177
"y","a",8,105,5,0.0427807486631016
"y","e",6,105,5,0.0320855614973262
"y","f",1,105,5,0.0053475935828877
"y","g",1,105,5,0.0053475935828877
"y","h",1,105,5,0.0053475935828877
"y","i",3,105,5,0.0160427807486631
"y","m",1,105,5,0.0053475935828877
"y","o",18,105,5,0.0962566844919786
"y","p",3,105,5,0.0160427807486631
"y","r",1,105,5,0.0053475935828877
"y","s",10,105,5,0.053475935828877
"y","t",1,105,5,0.0053475935828877
"y","u",1,105,5,0.0053475935828877
"z","e",3,105,5,0.5
"z","i",2,105,5,0.333333333333333
"z","o",1,105,5,0.166666666666667
" "," ",382,106,5,0.123704663212435
" ","a",323,106,5,0.104598445595855
" ","b",134,106,5,0.0433937823834197
" ","c",98,106,5,0.0317357512953368
" ","d",64,106,5,0.0207253886010363
" ","e",66,106,5,0.0213730569948187
" ","f",104,106,5,0.0336787564766839
" ","g",51,106,5,0.0165155440414508
" ","h",140,106,5,0.0453367875647668
" ","i",208,106,5,0.0673575129533679
" ","j",4,106,5,0.00129533678756477
" ","k",9,106,5,0.00291450777202073
" ","l",55,106,5,0.0178108808290155
" ","m",95,106,5,0.0307642487046632
" ","n",77,106,5,0.0249352331606218
" ","o",197,106,5,0.0637953367875648
" ","p",65,106,5,0.0210492227979275
" ","q",3,106,5,0.000971502590673575
" ","r",65,106,5,0.0210492227979275
" ","s",187,106,5,0.0605569948186528
" ","t",470,106,5,0.15220207253886
" ","u",24,106,5,0.0077720207253886
" ","v",15,106,5,0.00485751295336788
" ","w",216,106,5,0.0699481865284974
" ","y",36,106,5,0.0116580310880829
"a"," ",85,106,5,0.0834970530451866
"a","b",29,106,5,0.0284872298624754
"a","c",49,106,5,0.0481335952848723
"a","d",44,106,5,0.0432220039292731
"a","f",7,106,5,0.0068762278978389
"a","g",20,106,5,0.0196463654223969
"a","h",7,106,5,0.0068762278978389
"a","i",28,106,5,0.0275049115913556
"a","k",13,106,5,0.012770137524558
"a","l",76,106,5,0.0746561886051081
"a","m",22,106,5,0.0216110019646365
"a","n",206,106,5,0.202357563850688
"a","p",13,106,5,0.012770137524558
"a","r",95,106,5,0.0933202357563851
"a","s",106,106,5,0.104125736738703
"a","t",126,106,5,0.1237721021611
"a","u",11,106,5,0.0108055009823183
"a","v",31,106,5,0.0304518664047151
"a","w",13,106,5,0.012770137524558
"a","y",37,106,5,0.0363457760314342
"b"," ",1,106,5,0.00492610837438424
"b","a",14,106,5,0.0689655172413793
"b","b",1,106,5,0.00492610837438424
"b","e",59,106,5,0.29064039408867
"b","i",4,106,5,0.0197044334975369
"b","j",2,106,5,0.00985221674876847
"b","l",29,106,5,0.142857142857143
"b","o",37,106,5,0.182266009852217
"b","r",16,106,5,0.0788177339901478
"b","s",2,106,5,0.00985221674876847
"b","u",29,106,5,0.142857142857143
"b","y",9,106,5,0.0443349753694581
"c"," ",13,106,5,0.04
"c","a",26,106,5,0.08
"c","c",7,106,5,0.0215384615384615
"c","d",1,106,5,0.00307692307692308
"c","e",66,106,5,0.203076923076923
"c","h",41,106,5,0.126153846153846
"c","i",11,106,5,0.0338461538461538
"c","k",26,106,5,0.08
"c","l",6,106,5,0.0184615384615385
"c","o",72,106,5,0.221538461538462
"c","r",17,106,5,0.0523076923076923
"c","s",3,106,5,0.00923076923076923
"c","t",30,106,5,0.0923076923076923
"c","u",5,106,5,0.0153846153846154
"c","y",1,106,5,0.00307692307692308
"d"," ",277,106,5,0.58936170212766
"d","a",21,106,5,0.0446808510638298
"d","b",2,106,5,0.00425531914893617
"d","d",2,106,5,0.00425531914893617
"d","e",47,106,5,0.1
"d","f",1,106,5,0.00212765957446809
"d","h",1,106,5,0.00212765957446809
"d","i",45,106,5,0.0957446808510638
"d","l",3,106,5,0.00638297872340425
"d","m",1,106,5,0.00212765957446809
"d","n",1,106,5,0.00212765957446809
"d","o",16,106,5,0.0340425531914894
"d","p",1,106,5,0.00212765957446809
"d","r",6,106,5,0.0127659574468085
"d","s",21,106,5,0.0446808510638298
"d","t",3,106,5,0.00638297872340425
"d","u",8,106,5,0.0170212765957447
"d","v",1,106,5,0.00212765957446809
"d","w",1,106,5,0.00212765957446809
"d","y",12,106,5,0.025531914893617
"e"," ",513,106,5,0.323659305993691
"e","a",97,106,5,0.061198738170347
"e","b",5,106,5,0.00315457413249211
"e","c",38,106,5,0.0239747634069401
"e","d",107,106,5,0.0675078864353312
"e","e",37,106,5,0.0233438485804416
"e","f",19,106,5,0.01198738170347
"e","g",9,106,5,0.0056782334384858
"e","h",4,106,5,0.00252365930599369
"e","i",18,106,5,0.0113564668769716
"e","j",1,106,5,0.000630914826498423
"e","k",6,106,5,0.00378548895899054
"e","l",39,106,5,0.0246056782334385
"e","m",39,106,5,0.0246056782334385
"e","n",154,106,5,0.0971608832807571
"e","o",8,106,5,0.00504731861198738
"e","p",12,106,5,0.00757097791798107
"e","q",5,106,5,0.00315457413249211
"e","r",201,106,5,0.126813880126183
"e","s",134,106,5,0.0845425867507886
"e","t",50,106,5,0.0315457413249211
"e","u",1,106,5,0.000630914826498423
"e","v",30,106,5,0.0189274447949527
"e","w",22,106,5,0.0138801261829653
"e","x",18,106,5,0.0113564668769716
"e","y",18,106,5,0.0113564668769716
"f"," ",106,106,5,0.381294964028777
"f","a",24,106,5,0.0863309352517986
"f","b",1,106,5,0.00359712230215827
"f","e",21,106,5,0.0755395683453237
"f","f",11,106,5,0.039568345323741
"f","h",1,106,5,0.00359712230215827
"f","i",23,106,5,0.0827338129496403
"f","l",6,106,5,0.0215827338129496
"f","o",41,106,5,0.147482014388489
"f","r",21,106,5,0.0755395683453237
"f","s",1,106,5,0.00359712230215827
"f","t",12,106,5,0.0431654676258993
"f","u",10,106,5,0.0359712230215827
"g"," ",94,106,5,0.374501992031873
"g","a",19,106,5,0.0756972111553785
"g","d",1,106,5,0.00398406374501992
"g","e",27,106,5,0.107569721115538
"g","f",1,106,5,0.00398406374501992
"g","g",3,106,5,0.0119521912350598
"g","h",38,106,5,0.151394422310757
"g","i",15,106,5,0.0597609561752988
"g","l",4,106,5,0.0159362549800797
"g","o",15,106,5,0.0597609561752988
"g","r",17,106,5,0.0677290836653386
"g","s",6,106,5,0.0239043824701195
"g","u",10,106,5,0.0398406374501992
"g","y",1,106,5,0.00398406374501992
"h"," ",67,106,5,0.0916552667578659
"h","a",124,106,5,0.169630642954856
"h","e",362,106,5,0.495212038303694
"h","i",88,106,5,0.120383036935705
"h","m",1,106,5,0.00136798905608755
"h","n",1,106,5,0.00136798905608755
"h","o",34,106,5,0.0465116279069767
"h","r",5,106,5,0.00683994528043776
"h","s",4,106,5,0.00547195622435021
"h","t",34,106,5,0.0465116279069767
"h","u",9,106,5,0.012311901504788
"h","w",1,106,5,0.00136798905608755
"h","y",1,106,5,0.00136798905608755
"i"," ",24,106,5,0.0289855072463768
"i","a",10,106,5,0.0120772946859903
"i","b",4,106,5,0.00483091787439614
"i","c",44,106,5,0.0531400966183575
"i","d",28,106,5,0.0338164251207729
"i","e",33,106,5,0.0398550724637681
"i","f",17,106,5,0.0205314009661836
"i","g",30,106,5,0.036231884057971
"i","k",8,106,5,0.00966183574879227
"i","l",32,106,5,0.0386473429951691
"i","m",40,106,5,0.0483091787439614
"i","n",230,106,5,0.277777777777778
"i","o",42,106,5,0.0507246376811594
"i","p",6,106,5,0.0072463768115942
"i","r",28,106,5,0.0338164251207729
"i","s",106,106,5,0.128019323671498
"i","t",123,106,5,0.148550724637681
"i","v",18,106,5,0.0217391304347826
"i","x",5,106,5,0.00603864734299517
"j","e",2,106,5,0.133333333333333
"j","o",11,106,5,0.733333333333333
"j","u",2,106,5,0.133333333333333
"k"," ",38,106,5,0.38
"k","a",1,106,5,0.01
"k","c",1,106,5,0.01
"k","e",22,106,5,0.22
"k","i",12,106,5,0.12
"k","l",1,106,5,0.01
"k","n",8,106,5,0.08
"k","p",2,106,5,0.02
"k","s",12,106,5,0.12
"k","y",3,106,5,0.03
"l"," ",64,106,5,0.140659340659341
"l","a",35,106,5,0.0769230769230769
"l","d",29,106,5,0.0637362637362637
"l","e",97,106,5,0.213186813186813
"l","f",2,106,5,0.0043956043956044
"l","i",52,106,5,0.114285714285714
"l","k",14,106,5,0.0307692307692308
"l","l",63,106,5,0.138461538461538
"l","m",1,106,5,0.0021978021978022
"l","o",31,106,5,0.0681318681318681
"l","p",1,106,5,0.0021978021978022
"l","r",5,106,5,0.010989010989011
"l","s",9,106,5,0.0197802197802198
"l","t",6,106,5,0.0131868131868132
"l","u",5,106,5,0.010989010989011
"l","v",4,106,5,0.00879120879120879
"l","w",4,106,5,0.00879120879120879
"l","y",33,106,5,0.0725274725274725
"m"," ",42,106,5,0.143835616438356
"m","a",36,106,5,0.123287671232877
"m","b",9,106,5,0.0308219178082192
"m","e",99,106,5,0.339041095890411
"m","i",18,106,5,0.0616438356164384
"m","m",2,106,5,0.00684931506849315
"m","n",2,106,5,0.00684931506849315
"m","o",33,106,5,0.113013698630137
"m","p",18,106,5,0.0616438356164384
"m","s",6,106,5,0.0205479452054795
"m","t",1,106,5,0.00342465753424658
"m","u",23,106,5,0.0787671232876712
"m","w",1,106,5,0.00342465753424658
"m","y",2,106,5,0.00684931506849315
"n"," ",247,106,5,0.279411764705882
"n","a",13,106,5,0.0147058823529412
"n","c",37,106,5,0.0418552036199095
"n","d",147,106,5,0.166289592760181
"n","e",73,106,5,0.082579185520362
"n","f",7,106,5,0.00791855203619909
"n","g",118,106,5,0.133484162895928
"n","h",2,106,5,0.00226244343891403
"n","i",18,106,5,0.0203619909502262
"n","j",8,106,5,0.00904977375565611
"n","k",3,106,5,0.00339366515837104
"n","l",5,106,5,0.00565610859728507
"n","m",2,106,5,0.00226244343891403
"n","n",5,106,5,0.00565610859728507
"n","o",61,106,5,0.0690045248868778
"n","p",1,106,5,0.00113122171945701
"n","r",3,106,5,0.00339366515837104
"n","s",32,106,5,0.0361990950226244
"n","t",78,106,5,0.0882352941176471
"n","u",2,106,5,0.00226244343891403
"n","v",6,106,5,0.00678733031674208
"n","y",15,106,5,0.0169683257918552
"n","z",1,106,5,0.00113122171945701
"o"," ",112,106,5,0.118393234672304
"o","a",15,106,5,0.0158562367864693
"o","b",8,106,5,0.00845665961945032
"o","c",22,106,5,0.0232558139534884
"o","d",21,106,5,0.0221987315010571
"o","e",7,106,5,0.00739957716701903
"o","f",101,106,5,0.10676532769556
"o","h",2,106,5,0.00211416490486258
"o","i",6,106,5,0.00634249471458774
"o","k",8,106,5,0.00845665961945032
"o","l",15,106,5,0.0158562367864693
"o","m",72,106,5,0.0761099365750529
"o","n",146,106,5,0.154334038054968
"o","o",28,106,5,0.0295983086680761
"o","p",21,106,5,0.0221987315010571
"o","r",107,106,5,0.113107822410148
"o","s",13,106,5,0.0137420718816068
"o","t",54,106,5,0.0570824524312896
"o","u",130,106,5,0.137420718816068
"o","v",6,106,5,0.00634249471458774
"o","w",39,106,5,0.0412262156448203
"o","x",2,106,5,0.00211416490486258
"o","y",11,106,5,0.0116279069767442
"p"," ",17,106,5,0.0805687203791469
"p","a",17,106,5,0.0805687203791469
"p","e",40,106,5,0.18957345971564
"p","h",3,106,5,0.014218009478673
"p","i",24,106,5,0.113744075829384
"p","l",22,106,5,0.104265402843602
"p","o",27,106,5,0.127962085308057
"p","p",10,106,5,0.0473933649289099
"p","r",32,106,5,0.151658767772512
"p","s",3,106,5,0.014218009478673
"p","t",10,106,5,0.0473933649289099
"p","u",5,106,5,0.023696682464455
"p","w",1,106,5,0.004739336492891
"q","u",11,106,5,1
"r"," ",148,106,5,0.214182344428365
"r","a",51,106,5,0.0738060781476122
"r","b",1,106,5,0.00144717800289436
"r","c",3,106,5,0.00434153400868307
"r","d",18,106,5,0.0260492040520984
"r","e",183,106,5,0.264833574529667
"r","f",2,106,5,0.00289435600578871
"r","g",2,106,5,0.00289435600578871
"r","h",4,106,5,0.00578871201157742
"r","i",54,106,5,0.0781476121562952
"r","k",10,106,5,0.0144717800289436
"r","l",13,106,5,0.0188133140376266
"r","m",6,106,5,0.00868306801736614
"r","n",18,106,5,0.0260492040520984
"r","o",53,106,5,0.0767004341534009
"r","p",4,106,5,0.00578871201157742
"r","r",9,106,5,0.0130246020260492
"r","s",30,106,5,0.0434153400868307
"r","t",40,106,5,0.0578871201157742
"r","u",14,106,5,0.020260492040521
"r","v",2,106,5,0.00289435600578871
"r","w",2,106,5,0.00289435600578871
"r","y",24,106,5,0.0347322720694645
"s"," ",317,106,5,0.409560723514212
"s","a",31,106,5,0.0400516795865633
"s","b",3,106,5,0.00387596899224806
"s","c",6,106,5,0.00775193798449612
"s","e",80,106,5,0.103359173126615
"s","f",4,106,5,0.00516795865633075
"s","g",1,106,5,0.00129198966408269
"s","h",26,106,5,0.0335917312661499
"s","i",51,106,5,0.0658914728682171
"s","k",3,106,5,0.00387596899224806
"s","l",2,106,5,0.00258397932816537
"s","m",1,106,5,0.00129198966408269
"s","n",4,106,5,0.00516795865633075
"s","o",69,106,5,0.0891472868217054
"s","p",32,106,5,0.041343669250646
"s","q",2,106,5,0.00258397932816537
"s","s",30,106,5,0.0387596899224806
"s","t",93,106,5,0.12015503875969
"s","u",15,106,5,0.0193798449612403
"s","w",2,106,5,0.00258397932816537
"s","y",2,106,5,0.00258397932816537
"t"," ",328,106,5,0.263453815261044
"t","a",52,106,5,0.0417670682730924
"t","c",3,106,5,0.00240963855421687
"t","e",104,106,5,0.0835341365461847
"t","f",1,106,5,0.000803212851405623
